chr,start,end,miRNA,coverage,strand,state,gene_id,gene,gene_type,region,strand_rel,biotype
chr9,110281350,110281352,mmu-miR-6236,5.51671998535085,+,Teff,ENSMUSG00000098973,Mir6236,miRNA,ncRNA_exon,sense,miRNA
chr9,120574107,120574239,mmu-miR-16-5p,6.42857142857143,+,Teff,ENSMUSG00000025794,Rpl14,protein_coding,3' UTR,sense,protein_coding
chr9,123462065,123462185,mmu-miR-142a-3p,6.00863587762144,+,Teff,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462065,123462185,mmu-miR-15b-5p,16.9915254237288,+,Teff,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462065,123462185,mmu-miR-16-5p,3.98333333333333,+,Teff,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chr9,123462065,123462185,mmu-miR-484,5,+,Teff,ENSMUSG00000035202,Lars2,protein_coding,3' UTR,sense,protein_coding
chrM,605,646,mmu-let-7a-5p,34.5044104881354,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7b-5p,12.1491282408573,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7c-5p,4.50135389339206,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7d-5p,11.8610073216491,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7f-5p,12.8352635809903,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7g-5p,12.1780676085791,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-let-7i-5p,5.86001952106597,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,605,646,mmu-miR-142a-3p,6.22749044940378,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7a-5p,85.7824093373013,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7b-5p,22.0592576218127,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7c-5p,11.3511444916579,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7d-5p,32.7763743886535,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7f-5p,26.0285181694708,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7g-5p,31.5155328307852,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-let-7i-5p,17.073416339721,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,647,721,mmu-miR-142a-3p,8.92561627809375,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,873,969,mmu-miR-147-3p,130.133323187759,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,873,969,mmu-miR-210-3p,13.4415754645326,+,Teff,ENSMUSG00000064337,mt-Rnr1,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1094,1184,mmu-let-7i-5p,3.3953488372093,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1094,1184,mmu-miR-103-3p,5.95356885620557,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1094,1184,mmu-miR-1198-5p,7.30033129936571,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1094,1184,mmu-miR-142a-3p,34.7892498943468,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1094,1184,mmu-miR-155-5p,12.5973603314288,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1654,1745,mmu-miR-142a-3p,53.1631652259996,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1757,1829,mmu-let-7d-3p,12.6444389551219,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1757,1829,mmu-miR-142a-3p,11.5279599662157,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1757,1829,mmu-miR-150-3p,6.45533444190576,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1830,1854,mmu-miR-142a-3p,10.1670082824052,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1855,1892,mmu-miR-142a-3p,15.4970797543803,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1855,1892,mmu-miR-155-5p,3.84424714244143,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1893,1928,mmu-miR-142a-3p,8.46156377053543,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1893,1928,mmu-miR-155-5p,19.9073408572784,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1929,1958,mmu-miR-155-5p,53.3518112946543,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,1959,2007,mmu-miR-155-5p,43.6847165355618,+,Teff,ENSMUSG00000064339,mt-Rnr2,Mt_rRNA,ncRNA_exon,sense,other_ncRNA
chrM,2952,3031,mmu-miR-155-5p,124.144746239909,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3515,3594,mmu-miR-142a-3p,16.4779653707294,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3515,3594,mmu-miR-155-5p,14.8688852917246,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3515,3594,mmu-miR-191-5p,4.22423681505245,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3595,3688,mmu-miR-142a-3p,29.8684117400878,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3595,3688,mmu-miR-155-5p,135.550217283827,+,Teff,ENSMUSG00000064341,mt-Nd1,protein_coding,CDS,sense,protein_coding
chrM,3845,3874,mmu-miR-21a-5p,617.796622914699,+,Teff,ENSMUSG00000064344,mt-Tm,Mt_tRNA,ncRNA_exon,sense,other_ncRNA
chrM,3875,3915,mmu-miR-21a-5p,830.941184677306,+,Teff,ENSMUSG00000064345,mt-Nd2,protein_coding,CDS,sense,protein_coding
chrM,5813,5996,mmu-miR-1198-5p,3,+,Teff,ENSMUSG00000064351,mt-Co1,protein_coding,CDS,sense,protein_coding
chrM,5813,5996,mmu-miR-142a-3p,7.61659731113956,+,Teff,ENSMUSG00000064351,mt-Co1,protein_coding,CDS,sense,protein_coding
chrM,5813,5996,mmu-miR-150-3p,5.2183908045977,+,Teff,ENSMUSG00000064351,mt-Co1,protein_coding,CDS,sense,protein_coding
chrM,11369,11539,mmu-let-7a-5p,7.96356255012029,+,Teff,ENSMUSG00000064363,mt-Nd4,protein_coding,CDS,sense,protein_coding
chrM,11369,11539,mmu-let-7d-5p,3.99411764705882,+,Teff,ENSMUSG00000064363,mt-Nd4,protein_coding,CDS,sense,protein_coding
chrM,11369,11539,mmu-miR-142a-3p,33.5703594843201,+,Teff,ENSMUSG00000064363,mt-Nd4,protein_coding,CDS,sense,protein_coding
chrM,12922,13030,mmu-miR-142a-3p,5.84684750814642,+,Teff,ENSMUSG00000064367,mt-Nd5,protein_coding,CDS,sense,protein_coding
chrM,12922,13030,mmu-miR-24-3p,30.4271829955106,+,Teff,ENSMUSG00000064367,mt-Nd5,protein_coding,CDS,sense,protein_coding
chrM,14145,14256,mmu-miR-142a-3p,3.82778685036228,+,Teff,ENSMUSG00000064370,mt-Cytb,protein_coding,CDS,sense,protein_coding
chrM,14257,14354,mmu-miR-142a-3p,10.7328406891658,+,Teff,ENSMUSG00000064370,mt-Cytb,protein_coding,CDS,sense,protein_coding
chrX,42106113,42106207,mmu-miR-17-5p,7.27120194584356,+,Teff,ENSMUSG00000025860,Xiap,protein_coding,3' UTR,sense,protein_coding
chrX,42106113,42106207,mmu-miR-20a-5p,5.96511627906977,+,Teff,ENSMUSG00000025860,Xiap,protein_coding,3' UTR,sense,protein_coding
chrX,42106113,42106207,mmu-miR-93-5p,4.38751480759677,+,Teff,ENSMUSG00000025860,Xiap,protein_coding,3' UTR,sense,protein_coding
chrX,48454129,48454220,mmu-miR-466i-5p,7.84848127797726,-,Teff,ENSMUSG00000031103,Elf4,protein_coding,5' UTR,sense,protein_coding
chrX,142739018,142739028,mmu-miR-652-3p,5.41061341276859,+,Teff,ENSMUSG00000047045,Tmem164,protein_coding,ncRNA_exon,sense,protein_coding
chrX,142739029,142739046,mmu-miR-652-3p,8.03227934262417,+,Teff,ENSMUSG00000047045,Tmem164,protein_coding,ncRNA_exon,sense,protein_coding
chr1,7170307,7170402,mmu-miR-92a-3p,11.9392760310469,+,Tmem,ENSMUSG00000051285,Pcmtd1,protein_coding,3' UTR,sense,protein_coding
chr1,9942488,9942547,mmu-miR-191-5p,9.08003334224637,-,Tmem,ENSMUSG00000093178,Snord87,snoRNA,ncRNA_exon,sense,other_ncRNA
chr1,20997103,20997224,mmu-miR-92a-3p,4.47894736842105,-,Tmem,ENSMUSG00000041779,Tram2,protein_coding,3' UTR,sense,protein_coding
chr1,34473602,34473791,mmu-miR-484,5.86720089519375,+,Tmem,ENSMUSG00000026126,Ptpn18,protein_coding,3' UTR,sense,protein_coding
chr1,34815489,34815569,mmu-miR-466i-5p,3.5593537414966,-,Tmem,ENSMUSG00000037503,Fam168b,protein_coding,3' UTR,sense,protein_coding
chr1,40024317,40024404,mmu-miR-92a-3p,3.98876404494382,+,Tmem,ENSMUSG00000026074,Map4k4,protein_coding,CDS,sense,protein_coding
chr1,51471132,51471251,mmu-miR-17-5p,6.01615433538266,-,Tmem,ENSMUSG00000026107,Nabp1,protein_coding,3' UTR,sense,protein_coding
chr1,51471132,51471251,mmu-miR-20a-5p,4.5,-,Tmem,ENSMUSG00000026107,Nabp1,protein_coding,3' UTR,sense,protein_coding
chr1,54731326,54731408,mmu-miR-466i-5p,6.29084284819579,-,Tmem,ENSMUSG00000052331,Ankrd44,protein_coding,intron,sense,protein_coding
chr1,58846880,58846944,mmu-miR-466f-3p,11.6230042731436,+,Tmem,ENSMUSG00000026029,Casp8,protein_coding,3' UTR,sense,protein_coding
chr1,58846975,58847015,mmu-miR-466f-3p,4.64587800318874,+,Tmem,ENSMUSG00000026029,Casp8,protein_coding,3' UTR,sense,protein_coding
chr1,59704302,59704330,mmu-let-7f-5p,6.61254065255235,+,Tmem,ENSMUSG00000026020,Nop58,protein_coding,ncRNA_exon,sense,protein_coding
chr1,59704302,59704330,mmu-let-7g-5p,5.6726787656811,+,Tmem,ENSMUSG00000026020,Nop58,protein_coding,ncRNA_exon,sense,protein_coding
chr1,59704796,59704872,mmu-miR-142a-3p,5.40766876134934,+,Tmem,ENSMUSG00000026020,Nop58,protein_coding,ncRNA_exon,sense,protein_coding
chr1,63111057,63111137,mmu-miR-466i-5p,3.45180722891566,-,Tmem,ENSMUSG00000040865,Ino80d,protein_coding,intron,sense,protein_coding
chr1,74254838,74254928,mmu-let-7a-5p,5.96300287356322,+,Tmem,ENSMUSG00000006304,Arpc2,protein_coding,CDS,sense,protein_coding
chr1,74254838,74254928,mmu-miR-1839-5p,3.5,+,Tmem,ENSMUSG00000006304,Arpc2,protein_coding,CDS,sense,protein_coding
chr1,79776112,79776202,mmu-miR-31-5p,14.9828239289446,+,Tmem,ENSMUSG00000026248,Mrpl44,protein_coding,5' UTR,sense,protein_coding
chr1,86352006,86352057,mmu-miR-3535,53.4234099688398,-,Tmem,ENSMUSG00000026234,Ncl,protein_coding,ncRNA_exon,sense,protein_coding
chr1,86352058,86352062,mmu-miR-3535,5.16555022037262,-,Tmem,ENSMUSG00000026234,Ncl,protein_coding,ncRNA_exon,sense,protein_coding
chr1,88265364,88265458,mmu-miR-16-5p,8.81645303211073,-,Tmem,ENSMUSG00000044783,Hjurp,protein_coding,3' UTR,sense,protein_coding
chr1,88700031,88700100,mmu-miR-466i-5p,7.35812198067633,-,Tmem,ENSMUSG00000049866,Arl4c,protein_coding,3' UTR,sense,protein_coding
chr1,93508240,93508383,mmu-miR-142a-5p,4.05430133591898,+,Tmem,ENSMUSG00000026276,Septin2,protein_coding,3' UTR,sense,protein_coding
chr1,93508240,93508383,mmu-miR-15a-5p,7.23346527068437,+,Tmem,ENSMUSG00000026276,Septin2,protein_coding,3' UTR,sense,protein_coding
chr1,106540733,106540862,mmu-miR-15b-5p,4.27885597548519,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,3' UTR,sense,protein_coding
chr1,106600720,106600864,mmu-miR-466i-5p,10.9165120019181,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106610623,106610719,mmu-miR-466i-5p,6.29513888888889,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106614165,106614256,mmu-miR-466i-5p,5.32848545965339,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106617317,106617394,mmu-miR-466i-5p,5.30349430350491,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106619934,106620054,mmu-miR-466i-5p,10.3079430831814,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106620078,106620129,mmu-miR-466i-5p,5.41377777108406,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,106626895,106627003,mmu-miR-142a-3p,4.7794707297514,-,Tmem,ENSMUSG00000057329,Bcl2,protein_coding,intron,sense,protein_coding
chr1,133703398,133703455,mmu-miR-106b-5p,3.94750908713981,-,Tmem,ENSMUSG00000026463,Atp2b4,protein_coding,3' UTR,sense,protein_coding
chr1,134075602,134075790,mmu-miR-27a-3p,4.96511627906977,-,Tmem,ENSMUSG00000020423,Btg2,protein_coding,3' UTR,sense,protein_coding
chr1,134075602,134075790,mmu-miR-27b-3p,4,-,Tmem,ENSMUSG00000020423,Btg2,protein_coding,3' UTR,sense,protein_coding
chr1,134076494,134076623,mmu-miR-92a-3p,6.99462365591398,-,Tmem,ENSMUSG00000020423,Btg2,protein_coding,3' UTR,sense,protein_coding
chr1,135232677,135232789,mmu-miR-26a-5p,3.5,+,Tmem,ENSMUSG00000079139,Gm4204,processed_pseudogene,ncRNA_exon,sense,pseudogene
chr1,135232677,135232789,mmu-miR-26b-5p,7.10075205693183,+,Tmem,ENSMUSG00000079139,Gm4204,processed_pseudogene,ncRNA_exon,sense,pseudogene
chr1,138064186,138064318,mmu-miR-342-3p,7.94089147286822,-,Tmem,ENSMUSG00000026395,Ptprc,protein_coding,3' UTR,sense,protein_coding
chr1,138113684,138113781,mmu-miR-27a-3p,18.5542788902682,-,Tmem,ENSMUSG00000026395,Ptprc,protein_coding,CDS,sense,protein_coding
chr1,151363631,151363764,mmu-miR-19b-3p,6.32236842105263,+,Tmem,ENSMUSG00000023150,Ivns1abp,protein_coding,3' UTR,sense,protein_coding
chr1,152859352,152859447,mmu-miR-20a-5p,7.72547702358352,-,Tmem,ENSMUSG00000042772,Smg7,protein_coding,CDS,sense,protein_coding
chr1,153762471,153762542,mmu-miR-466i-5p,11.4436905910348,+,Tmem,ENSMUSG00000066800,Rnasel,protein_coding,3' UTR,sense,protein_coding
chr1,161035849,161035911,mmu-miR-142a-3p,12.3976572039072,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036069,161036130,mmu-miR-16-5p,3.66458447441828,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036688,161036739,mmu-let-7a-5p,9.7553209969402,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036688,161036739,mmu-let-7f-5p,5.50948981403877,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036688,161036739,mmu-let-7g-5p,45.5553924579512,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036688,161036739,mmu-let-7i-5p,48.2355698796395,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161036688,161036739,mmu-miR-210-3p,6.49152804426008,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161037609,161037670,mmu-miR-15b-5p,24.2769931744494,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-15b-3p,5.49358974358974,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-15b-5p,25.9875,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-16-5p,3,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-182-5p,79.2446282434424,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-18a-5p,4.5,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-23a-3p,16.4630382414935,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-23b-3p,5.99404761904762,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-34a-5p,130.259977924788,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038078,161038159,mmu-miR-449c-5p,20.0114914450421,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038320,161038374,mmu-let-7b-5p,5.02540041480271,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038320,161038374,mmu-miR-574-5p,10.5539366021267,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038320,161038374,mmu-miR-669l-5p,12.6577967851287,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,161038320,161038374,mmu-miR-669p-5p,11.343188882894,+,Tmem,ENSMUSG00000053332,Gas5,processed_transcript,ncRNA_exon,sense,lncRNA
chr1,162678099,162678206,mmu-miR-210-3p,3.17486255914433,-,Tmem,ENSMUSG00000040225,Prrc2c,protein_coding,CDS,sense,protein_coding
chr1,170196446,170196550,mmu-miR-17-5p,3.46022727272727,-,Tmem,ENSMUSG00000026667,Uhmk1,protein_coding,3' UTR,sense,protein_coding
chr1,170925487,170925580,mmu-miR-142a-3p,6.25275491074173,-,Tmem,ENSMUSG00000038421,Fcrla,protein_coding,ncRNA_exon,sense,protein_coding
chr1,171503056,171503119,mmu-miR-142a-3p,77.1885184718894,-,Tmem,ENSMUSG00000091993,B930036N10Rik,antisense,ncRNA_exon,sense,lncRNA
chr1,171503056,171503119,mmu-miR-16-5p,7.11853098301044,-,Tmem,ENSMUSG00000091993,B930036N10Rik,antisense,ncRNA_exon,sense,lncRNA
chr1,172507006,172507136,mmu-miR-103-3p,4.73091939952323,+,Tmem,ENSMUSG00000026547,Tagln2,protein_coding,3' UTR,sense,protein_coding
chr1,177767667,177767723,mmu-miR-210-3p,3.69983141533249,-,Tmem,ENSMUSG00000015961,Adss,protein_coding,CDS,sense,protein_coding
chr1,181177666,181177762,mmu-miR-92a-3p,8.13372093023256,-,Tmem,ENSMUSG00000038733,Wdr26,protein_coding,3' UTR,sense,protein_coding
chr1,183357755,183357952,mmu-miR-142a-3p,7.64236666929108,-,Tmem,ENSMUSG00000056050,Mia3,protein_coding,CDS,sense,protein_coding
chr10,22270303,22270374,mmu-miR-466i-5p,4.69904134904135,-,Tmem,ENSMUSG00000097705,Gm26740,antisense,intron,sense,lncRNA
chr10,23786472,23786474,mmu-miR-26a-5p,7.77240953805943,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786472,23786474,mmu-miR-26b-5p,9.44564564393776,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786475,23786530,mmu-miR-26a-5p,154.563565511245,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786475,23786530,mmu-miR-26b-5p,191.180111182969,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786475,23786530,mmu-miR-93-5p,4.84015761234071,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786531,23786544,mmu-miR-26a-5p,33.8454353415002,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,23786531,23786544,mmu-miR-26b-5p,44.4712470381814,-,Tmem,ENSMUSG00000061983,Rps12,protein_coding,ncRNA_exon,sense,protein_coding
chr10,28881648,28881750,mmu-miR-142a-5p,4.4409604763053,+,Tmem,ENSMUSG00000049109,Themis,protein_coding,3' UTR,sense,protein_coding
chr10,34300950,34301064,mmu-miR-147-3p,4.72065348994449,+,Tmem,ENSMUSG00000039485,Tspyl4,protein_coding,3' UTR,sense,protein_coding
chr10,39511737,39511788,mmu-miR-92a-3p,8.97985769183847,+,Tmem,ENSMUSG00000019843,Fyn,protein_coding,5' UTR,sense,protein_coding
chr10,39644881,39645146,mmu-miR-466f-3p,5.79111335230836,+,Tmem,ENSMUSG00000019842,Traf3ip2,protein_coding,intron,sense,protein_coding
chr10,39822944,39823044,mmu-miR-142a-3p,6.19118552444803,+,Tmem,ENSMUSG00000019841,Rev3l,protein_coding,3' UTR,sense,protein_coding
chr10,41894922,41895024,mmu-miR-142a-3p,4.85542104478282,+,Tmem,ENSMUSG00000038332,Sesn1,protein_coding,CDS,sense,protein_coding
chr10,50658936,50659034,mmu-let-7d-5p,14.2601605881895,+,Tmem,ENSMUSG00000038774,Ascc3,protein_coding,CDS,sense,protein_coding
chr10,60369026,60369124,mmu-miR-24-3p,6.77495745887691,+,Tmem,ENSMUSG00000020101,Vsir,protein_coding,3' UTR,sense,protein_coding
chr10,60370371,60370461,mmu-miR-92a-3p,4.75094996089226,+,Tmem,ENSMUSG00000020101,Vsir,protein_coding,3' UTR,sense,protein_coding
chr10,71330971,71331079,mmu-miR-142a-3p,15.8197633955478,-,Tmem,ENSMUSG00000037710,Cisd1,protein_coding,3' UTR,sense,protein_coding
chr10,72674338,72674438,mmu-miR-23a-3p,4.8824494949495,+,Tmem,ENSMUSG00000019923,Zwint,protein_coding,3' UTR,sense,protein_coding
chr10,72674796,72674852,mmu-miR-23a-3p,3.78910256410256,+,Tmem,ENSMUSG00000019923,Zwint,protein_coding,3' UTR,sense,protein_coding
chr10,77989558,77989660,mmu-let-7a-5p,3.62165257223397,-,Tmem,ENSMUSG00000020277,Pfkl,protein_coding,CDS,sense,protein_coding
chr10,79688074,79688167,mmu-let-7a-5p,4,+,Tmem,ENSMUSG00000020307,Cdc34,protein_coding,3' UTR,sense,protein_coding
chr10,79688074,79688167,mmu-let-7g-5p,5.47023117654656,+,Tmem,ENSMUSG00000020307,Cdc34,protein_coding,3' UTR,sense,protein_coding
chr10,79711811,79711902,mmu-miR-142a-3p,5.74942220754286,+,Tmem,ENSMUSG00000023175,Bsg,protein_coding,3' UTR,sense,protein_coding
chr10,79994710,79994803,mmu-miR-92a-3p,7.27349748132677,+,Tmem,ENSMUSG00000004665,Cnn2,protein_coding,3' UTR,sense,protein_coding
chr10,79995209,79995327,mmu-miR-23a-3p,9.74934304040869,+,Tmem,ENSMUSG00000004665,Cnn2,protein_coding,3' UTR,sense,protein_coding
chr10,80640194,80640325,mmu-miR-155-5p,21.5016420361248,+,Tmem,ENSMUSG00000003345,Csnk1g2,protein_coding,3' UTR,sense,protein_coding
chr10,80665809,80665910,mmu-miR-26b-5p,8.3692085804478,-,Tmem,ENSMUSG00000020190,Mknk2,protein_coding,3' UTR,sense,protein_coding
chr10,81150832,81150900,mmu-miR-466i-5p,3.46077245398297,+,Tmem,ENSMUSG00000035011,Zbtb7a,protein_coding,3' UTR,sense,protein_coding
chr10,81151102,81151166,mmu-miR-466i-5p,4.64164667508418,+,Tmem,ENSMUSG00000035011,Zbtb7a,protein_coding,3' UTR,sense,protein_coding
chr10,91160784,91160864,mmu-miR-142a-3p,4.39759994760381,-,Tmem,ENSMUSG00000019961,Tmpo,protein_coding,3' UTR,sense,protein_coding
chr10,93239885,93239998,mmu-miR-92a-3p,4.30041797283177,+,Tmem,ENSMUSG00000020015,Cdk17,protein_coding,3' UTR,sense,protein_coding
chr10,93240450,93240528,mmu-miR-210-3p,5.33970756012987,+,Tmem,ENSMUSG00000020015,Cdk17,protein_coding,3' UTR,sense,protein_coding
chr10,121411475,121411563,mmu-miR-25-3p,9.93219256246758,-,Tmem,ENSMUSG00000025795,Rassf3,protein_coding,3' UTR,sense,protein_coding
